"marital","retire","gender","tollfree","equip","callcard","wireless","multiline","voice","pager","internet","callid","callwait","forward","confer","ebill","custcat","region","tenure","age","address","income","employ","reside","longmon","tollmon","equipmon","cardmon","wiremon","longten","tollten","equipten","cardten","wireten","loglong","lninc","edNS","edN","edS","edSN","edSS","edNN"
8,4,10,"N","No","yyyy","N","no","Nooo","nn","Nooo","y",22,77,99,3,12,33,22,57,7,264,35,2,3,0,0,6,0,68.35,0,0,105,0,1.0986122887,5.5759491031,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,5,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",66,77,99,3,12,22,6,24,2,28,5,2,4.4,9,0,28.25,0,35.1,57.8,0,155,0,1.4816045409,3.3322045102,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,10,"Y","Yes","yyyy","N","yes","Yesss","nn","Yesss","y",66,77,99,3,16,33,32,23,2,26,1,6,11,24,31.1,28.25,0,325,796.95,856.2,880,0,2.3978952728,3.258096538,303,303,"SomeCollege","SC","SC",303
3,4,5,"N","Yes","yyyy","N","yes","Nooo","nn","Yesss","N",22,33,44,88,8,11,38,33,3,38,0,1,10.95,0,27.2,12.25,0,412.8,0,958.85,465,0,2.3933394563,3.6375861597,404,404,"CollegeDegree","CD","CD",404
3,4,10,"Y","No","yyyy","N","no","Nooo","yy","Nooo","N",66,77,44,3,12,11,53,35,15,59,5,1,16.85,23.25,0,18.5,0,888.45,1250.7,0,995,0,2.8243506568,4.0775374439,303,303,"SomeCollege","SC","SC",303
3,4,10,"N","No","yyyy","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,33,37,76,38,117,21,1,7.5,0,0,6.25,0,273.7,0,0,230,0,2.0149030205,4.7621739348,404,404,"CollegeDegree","CD","CD",404
8,4,10,"Y","Yes","nnnn","Y","yes","Yesss","yy","Yesss","y",66,33,99,88,16,11,47,35,13,70,9,2,10.75,33,47.4,0,45.85,551,1556.2,2138.25,0,2168.4,2.3749057546,4.248495242,404,404,"CollegeDegree","CD","CD",404
3,4,5,"Y","No","yyyy","N","yes","Yesss","nn","Nooo","y",66,77,99,3,12,33,69,59,37,104,13,1,16,30.5,0,13.75,0,1120.75,2104.65,0,925,0,2.7725887222,4.6443908991,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"N","No","yyyy","N","no","Nooo","nn","Nooo","N",22,33,99,3,4,33,63,56,17,71,18,1,18.4,0,0,24.75,0,1162.9,0,0,1510,0,2.9123506646,4.262679877,303,303,"SomeCollege","SC","SC",303
8,4,10,"Y","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,88,16,11,61,34,0,70,7,3,18.85,30,51.95,18.75,47.3,1230.7,1820.3,3045.8,1095,2840.2,2.9365129139,4.248495242,303,303,"SomeCollege","SC","SC",303
8,4,5,"Y","Yes","yyyy","Y","no","Nooo","yy","Yesss","y",66,33,44,88,16,11,56,38,8,56,10,2,25.1,26.75,44.95,11.5,27.4,1418.35,1435.25,2451.85,645,1553.5,3.2228678461,4.0253516907,404,404,"CollegeDegree","CD","CD",404
8,4,5,"Y","No","nnnn","N","no","Nooo","nn","Nooo","N",66,33,99,3,12,33,40,57,18,68,23,2,13.35,25.75,0,0,0,572.4,987.7,0,0,0,2.5915163848,4.2195077052,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,10,"N","No","yyyy","N","yes","Nooo","nn","Nooo","N",22,33,44,3,8,22,61,45,21,80,13,1,18.1,0,0,35.25,0,1114.75,0,0,2200,0,2.8959119383,4.3820266347,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,5,"Y","Yes","nnnn","Y","yes","Yesss","yy","Yesss","N",22,77,44,88,16,22,16,26,7,21,1,6,3.55,11,44.75,0,30.8,56.85,182.25,638.55,0,438.4,1.2669476035,3.0445224377,404,404,"CollegeDegree","CD","CD",404
3,4,10,"N","No","nnnn","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,22,7,43,4,69,5,1,4.45,0,0,0,0,36.85,0,0,0,0,1.4929040962,4.2341065046,303,303,"SomeCollege","SC","SC",303
8,4,10,"N","No","nnnn","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,33,20,31,10,39,3,2,7.75,0,0,0,0,148.75,0,0,0,0,2.0476928434,3.6635616461,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,5,"Y","No","yyyy","N","yes","Nooo","yy","Yesss","N",66,33,44,88,8,22,35,38,7,90,18,4,6.8,17.75,0,14,0,245.95,558.35,0,425,0,1.9169226122,4.4998096703,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,10,"N","No","yyyy","N","yes","Nooo","nn","Nooo","N",22,33,44,3,8,11,60,37,12,64,1,2,14.85,0,0,17.5,0,978.35,0,0,970,0,2.6979998652,4.1588830834,505,505,"PostUndergraduateDegree","PUD","PUD",505
3,4,5,"Y","Yes","yyyy","Y","no","Yesss","yy","Nooo","y",66,77,99,88,16,22,47,25,2,28,6,1,7.75,19.75,35.15,17,31.15,315.9,859.6,1535.05,770,1448.4,2.0476928434,3.3322045102,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,10,"N","No","yyyy","N","no","Nooo","nn","Nooo","N",22,33,44,88,4,22,33,28,3,24,0,6,7.5,0,0,15.75,0,224.25,0,0,485,0,2.0149030205,3.1780538303,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,5,"N","No","nnnn","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,33,12,34,2,44,7,1,4.05,0,0,0,0,48.85,0,0,0,0,1.3987168811,3.7841896339,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"N","Yes","nnnn","N","yes","Nooo","yy","Yesss","N",22,33,44,88,8,11,10,31,0,32,7,2,5.4,0,28.35,0,0,60.15,0,253.35,0,0,1.6863989536,3.4657359028,404,404,"CollegeDegree","CD","CD",404
8,4,10,"N","No","yyyy","N","yes","Nooo","nn","Nooo","N",22,77,99,3,12,22,69,33,9,52,9,3,29.95,0,0,29,0,2142.8,0,0,1915,0,3.3995293246,3.9512437186,404,404,"CollegeDegree","CD","CD",404
3,4,10,"N","No","nnnn","N","yes","Nooo","nn","Nooo","N",22,33,44,3,8,11,23,20,1,15,0,1,7.5,0,0,0,0,199.65,0,0,0,0,2.0149030205,2.7080502011,303,303,"SomeCollege","SC","SC",303
3,4,5,"Y","Yes","yyyy","N","yes","Nooo","yy","Yesss","N",22,33,44,3,8,11,53,31,10,46,6,2,27.1,18.5,42.5,37.5,0,1408.35,935,2297.85,2015,0,3.2995337279,3.8286413965,303,303,"SomeCollege","SC","SC",303
8,4,10,"Y","No","yyyy","Y","yes","Nooo","yy","Nooo","y",66,77,99,3,12,22,60,57,14,107,33,2,17.55,30.75,0,21.25,46.7,1035.2,1863.15,0,1245,2640,2.8650539499,4.6728288345,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,5,"N","No","yyyy","N","no","Nooo","nn","Nooo","N",66,33,44,3,4,22,33,33,7,56,11,1,13.45,0,0,16,0,470.9,0,0,470,0,2.598979106,4.0253516907,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,10,"N","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",22,77,44,88,16,33,67,40,21,40,7,4,24.35,0,46.6,15.25,37.45,1585.85,0,3013.25,1015,2396.15,3.1925318495,3.6888794541,404,404,"CollegeDegree","CD","CD",404
8,4,5,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",66,77,44,3,12,33,15,38,5,56,13,3,5.4,18,0,15,0,76.75,274.95,0,225,0,1.6863989536,4.0253516907,303,303,"SomeCollege","SC","SC",303
8,4,10,"N","Yes","yyyy","Y","yes","Yesss","nn","Yesss","N",22,77,44,88,8,33,64,31,5,46,7,4,24.15,0,34.8,17.75,33.2,1546.55,0,2214.1,1115,2148.15,3.1842843801,3.8286413965,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,5,"N","No","yyyy","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,22,46,49,13,51,21,2,7.25,0,0,21.75,0,329.95,0,0,945,0,1.9810014689,3.9318256327,202,202,"HighSchoolDegree","HSD","HSD",202
8,9,5,"Y","No","yyyy","Y","yes","Yesss","yy","Nooo","y",66,77,99,3,16,22,72,60,33,12,20,3,53.75,68.5,0,10.25,43.95,3776.1,4938.6,0,780,3102.2,3.984343667,2.4849066498,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,5,"Y","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,88,16,11,61,43,6,34,6,3,25.05,39,56.8,32.75,51,1541.9,2536.1,3279.9,1980,3182.65,3.2208738275,3.5263605246,505,505,"PostUndergraduateDegree","PUD","PUD",505
3,4,10,"Y","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",66,33,99,88,16,33,54,27,3,27,6,5,12.4,35,48.3,5.75,43.5,660.85,1919.75,2484.3,315,2259.8,2.5176964726,3.295836866,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"Y","No","yyyy","N","no","Nooo","nn","Yesss","y",66,77,99,3,12,33,28,36,3,42,7,1,12.9,28.25,0,14,0,363.65,820.15,0,370,0,2.5572273114,3.7376696183,303,303,"SomeCollege","SC","SC",303
3,4,5,"N","Yes","nnnn","Y","yes","Yesss","yy","Yesss","N",22,33,99,88,16,22,28,38,8,119,2,3,5.05,0,46.9,0,42.65,141.95,0,1262.7,0,1189.9,1.6193882433,4.7791234931,505,505,"PostUndergraduateDegree","PUD","PUD",505
3,4,10,"Y","No","yyyy","Y","no","Nooo","nn","Nooo","y",66,77,99,3,12,22,32,43,13,146,27,1,18.3,33.5,0,15.5,17.45,546.35,1090.65,0,510,559.45,2.9069010598,4.9836066217,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,10,"N","No","yyyy","N","yes","Nooo","nn","Nooo","N",22,33,44,3,8,22,52,46,17,51,13,3,12.5,0,0,15,0,638.7,0,0,755,0,2.5257286443,3.9318256327,202,202,"HighSchoolDegree","HSD","HSD",202
3,9,10,"Y","Yes","yyyy","Y","no","Yesss","nn","Nooo","y",66,77,99,88,12,11,48,62,33,86,22,1,16.35,33.5,38.95,18.75,30.6,729.3,1613.6,1763.1,920,1408.5,2.7942278973,4.4543472963,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,10,"Y","No","yyyy","N","no","Nooo","nn","Yesss","y",66,77,99,3,12,33,52,42,17,27,8,2,19.65,31,0,19.75,0,1008.8,1661.3,0,1050,0,2.9780773383,3.295836866,303,303,"SomeCollege","SC","SC",303
3,4,5,"N","No","nnnn","N","yes","Nooo","nn","Nooo","N",22,33,44,3,8,11,37,43,8,38,9,1,8.1,0,0,0,0,289.75,0,0,0,0,2.0918640617,3.6375861597,303,303,"SomeCollege","SC","SC",303
3,4,5,"Y","No","yyyy","N","no","Yesss","nn","Nooo","y",66,77,99,3,12,11,41,52,26,928,29,3,7.65,25,0,13.5,0,344,1060.65,0,465,0,2.0347056478,6.8330317328,303,303,"SomeCollege","SC","SC",303
8,4,10,"N","No","yyyy","N","yes","Nooo","nn","Nooo","N",22,33,44,3,8,22,43,27,3,21,1,3,12.65,0,0,16.5,0,558.85,0,0,760,0,2.5376572152,3.0445224377,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"N","No","yyyy","N","yes","Yesss","nn","Nooo","N",22,77,99,3,12,33,67,60,24,24,6,1,25.1,0,0,21.5,0,1659.1,0,0,1530,0,3.2228678461,3.1780538303,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,10,"N","No","yyyy","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,33,61,52,30,91,25,2,13.8,0,0,47,0,840.15,0,0,2790,0,2.6246685922,4.5108595065,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,10,"Y","No","yyyy","N","yes","Nooo","nn","Nooo","y",22,33,99,3,12,33,70,39,20,38,8,4,30.3,26.5,0,51.25,0,2201,1981.65,0,3450,0,3.4111477125,3.6375861597,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,10,"Y","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,88,16,33,44,32,1,96,5,4,5.25,22,61.95,8.75,57.8,213.45,951.95,2803.5,360,2451.6,1.6582280766,4.5643481915,404,404,"CollegeDegree","CD","CD",404
3,4,5,"N","Yes","yyyy","N","yes","Nooo","nn","Yesss","N",22,33,44,88,8,33,46,45,12,96,17,1,10.95,0,24.5,9.75,0,504.3,0,1032.75,410,0,2.3933394563,4.5643481915,303,303,"SomeCollege","SC","SC",303
3,4,5,"N","No","yyyy","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,33,39,34,2,54,5,1,6.5,0,0,13.25,0,265.45,0,0,460,0,1.8718021769,3.9889840466,303,303,"SomeCollege","SC","SC",303
3,4,10,"Y","No","nnnn","N","yes","Yesss","nn","Yesss","y",66,33,44,3,8,22,39,59,20,1668,27,1,8.2,15,0,0,0,303.95,595.6,0,0,0,2.1041341543,7.4193805829,404,404,"CollegeDegree","CD","CD",404
8,4,10,"Y","Yes","yyyy","Y","yes","Yesss","yy","Nooo","y",66,77,99,3,16,22,50,29,10,53,0,4,13.2,46,53.15,11.5,46.4,593.35,2412.65,2499,540,2280,2.5802168296,3.9702919136,404,404,"CollegeDegree","CD","CD",404
3,4,10,"N","No","nnnn","N","no","Nooo","nn","Nooo","N",22,33,44,88,4,33,5,31,1,21,1,2,2.6,0,0,0,0,16.1,0,0,0,0,0.955511445,3.0445224377,303,303,"SomeCollege","SC","SC",303
3,4,10,"N","Yes","nnnn","Y","yes","Nooo","nn","Yesss","N",22,33,44,88,8,22,10,34,1,52,3,1,4.3,0,32.55,0,25.4,47.45,0,332,0,255.7,1.4586150227,3.9512437186,505,505,"PostUndergraduateDegree","PUD","PUD",505
3,9,10,"N","No","yyyy","N","yes","Nooo","nn","Nooo","N",22,33,44,3,8,11,72,69,45,17,36,1,38.2,0,0,28.25,0,2751.65,0,0,2005,0,3.6428355156,2.8332133441,303,303,"SomeCollege","SC","SC",303
3,4,10,"N","No","yyyy","N","yes","Nooo","nn","Nooo","y",66,77,44,3,12,22,68,60,40,262,39,1,31.6,0,0,26,0,2112.25,0,0,1690,0,3.4531571206,5.5683445038,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"N","Yes","yyyy","N","yes","Yesss","yy","Yesss","N",22,33,44,88,8,33,58,28,5,34,1,1,19.9,0,41.7,23.75,0,1144.6,0,2275.7,1335,0,2.9907197317,3.5263605246,505,505,"PostUndergraduateDegree","PUD","PUD",505
8,4,10,"N","No","nnnn","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,33,18,44,10,107,19,7,2.25,0,0,0,0,41.8,0,0,0,0,0.8109302162,4.6728288345,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,10,"Y","Yes","yyyy","N","yes","Nooo","nn","Nooo","N",66,33,99,3,12,11,65,45,25,67,13,2,9.85,20.75,27.65,36,0,671.2,1391.85,1729.2,2305,0,2.2874714552,4.2046926194,505,505,"PostUndergraduateDegree","PUD","PUD",505
3,4,5,"N","Yes","nnnn","N","yes","Nooo","nn","Yesss","N",22,33,44,88,8,33,8,45,1,37,0,1,4.65,0,32.05,0,0,64.45,0,207.85,0,0,1.5368672196,3.6109179126,404,404,"CollegeDegree","CD","CD",404
3,4,10,"N","Yes","nnnn","N","no","Yesss","yy","Nooo","y",22,33,44,88,4,22,1,20,1,21,0,2,0.9,0,23.85,0,0,0.9,0,23.85,0,0,-0.1053605157,3.0445224377,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"N","No","nnnn","N","yes","Nooo","nn","Nooo","N",22,33,44,3,8,33,42,58,7,22,4,1,3.6,0,0,0,0,166.75,0,0,0,0,1.2809338455,3.0910424534,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,10,"N","Yes","nnnn","N","no","Yesss","nn","Yesss","N",22,33,44,88,4,11,4,25,3,71,3,5,3.6,0,28.7,0,0,14.95,0,110.15,0,0,1.2809338455,4.262679877,303,303,"SomeCollege","SC","SC",303
3,4,10,"Y","No","nnnn","N","no","Nooo","nn","Nooo","y",66,77,44,3,12,33,17,35,4,77,8,1,8.1,15,0,0,0,144.4,251.1,0,0,0,2.0918640617,4.3438054219,303,303,"SomeCollege","SC","SC",303
8,4,10,"Y","Yes","yyyy","Y","no","Yesss","yy","Yesss","y",66,77,99,88,16,22,8,24,1,18,0,5,2.95,17,39.3,20,34.3,16.8,134.25,296.7,165,260.8,1.0818051704,2.8903717579,404,404,"CollegeDegree","CD","CD",404
8,4,10,"N","No","yyyy","N","yes","Nooo","nn","Nooo","N",22,33,44,3,8,11,49,37,17,50,12,2,4.2,0,0,16.5,0,243.1,0,0,800,0,1.4350845253,3.9120230054,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,5,"N","Yes","yyyy","N","yes","Nooo","nn","Yesss","N",22,33,44,88,8,11,56,46,21,33,7,2,22.7,0,32.9,8.5,0,1257.4,0,1846.85,525,0,3.1223649245,3.4965075615,404,404,"CollegeDegree","CD","CD",404
8,4,5,"Y","No","yyyy","N","yes","Nooo","yy","Nooo","y",66,77,99,88,16,11,62,57,21,94,22,2,11.95,32,0,53,0,757.6,1999.95,0,3250,0,2.4807312784,4.5432947823,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,10,"N","No","yyyy","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,22,42,57,25,209,40,4,9.45,0,0,11,0,383.45,0,0,475,0,2.2460147415,5.342334252,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,5,"Y","No","yyyy","Y","no","Yesss","nn","Nooo","y",66,77,99,3,12,11,13,32,7,31,5,2,5.05,35.5,0,10.5,23.3,64.85,452.3,0,115,244.3,1.6193882433,3.4339872045,404,404,"CollegeDegree","CD","CD",404
8,4,5,"N","No","yyyy","N","yes","Nooo","nn","Nooo","N",22,33,44,3,8,11,69,46,18,66,19,4,21.85,0,0,46.5,0,1589.1,0,0,3265,0,3.0842009215,4.189654742,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,5,"N","No","yyyy","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,22,45,59,14,51,15,2,5.95,0,0,5.25,0,236.3,0,0,175,0,1.7833912196,3.9318256327,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,5,"N","No","yyyy","N","yes","Nooo","nn","Nooo","N",22,33,44,3,8,22,66,42,18,118,20,2,26.8,0,0,21.75,0,1774.75,0,0,1480,0,3.2884018875,4.7706846245,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,5,"N","Yes","nnnn","N","no","Nooo","nn","Yesss","N",22,33,44,88,4,22,15,35,10,25,3,1,4.75,0,21.4,0,0,41.4,0,291.4,0,0,1.558144618,3.2188758249,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,10,"N","Yes","yyyy","N","yes","Yesss","nn","Yesss","N",66,33,44,88,8,11,41,44,1,59,21,3,12.1,0,44.9,24.5,0,479.95,0,1853.3,1005,0,2.4932054526,4.0775374439,303,303,"SomeCollege","SC","SC",303
3,4,10,"Y","Yes","yyyy","Y","no","Yesss","yy","Yesss","y",66,77,99,88,16,22,11,20,1,20,0,1,4.75,23,38.55,13.5,42.7,48,221.35,427.65,155,387.95,1.558144618,2.9957322736,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,5,"Y","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,88,16,33,45,30,0,63,4,4,7.1,40.75,39.75,16.5,50.85,314.8,1849.5,1717.2,775,2239.65,1.960094784,4.1431347264,505,505,"PostUndergraduateDegree","PUD","PUD",505
3,4,5,"Y","No","yyyy","N","no","Nooo","nn","Nooo","N",22,33,99,3,4,11,52,62,23,36,17,1,13.35,18.5,0,18.5,0,709.25,978.85,0,915,0,2.5915163848,3.5835189385,404,404,"CollegeDegree","CD","CD",404
3,4,10,"N","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,88,16,11,42,56,24,72,18,1,8,0,38.5,20.5,40.05,336.9,0,1573.85,770,1713.3,2.0794415417,4.276666119,404,404,"CollegeDegree","CD","CD",404
3,4,5,"Y","No","yyyy","N","no","Yesss","nn","Nooo","y",66,33,44,3,12,22,48,35,11,50,16,3,12.85,21.75,0,17,0,622.75,1018.55,0,790,0,2.5533438113,3.9120230054,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,5,"Y","Yes","yyyy","Y","no","Yesss","yy","Yesss","y",66,77,99,88,16,33,4,31,5,39,5,2,4.9,26,41.55,10,36.4,19.65,95.95,111.7,25,142.9,1.5892352051,3.6635616461,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,10,"Y","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,88,16,33,53,64,10,54,20,2,9.65,39.25,51.15,53.5,74.8,483.55,2053.2,2658.05,2675,3817.55,2.2669579154,3.9889840466,202,202,"HighSchoolDegree","HSD","HSD",202
3,9,5,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",66,77,44,3,12,33,1,59,4,9,4,1,3.8,26.5,0,20.5,0,3.8,26.5,0,20.5,0,1.3350010667,2.1972245773,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,5,"Y","Yes","nnnn","N","no","Yesss","yy","Yesss","N",66,77,99,88,16,33,19,30,10,33,1,3,4.05,22.25,31.8,0,0,79.45,396.35,543.85,0,0,1.3987168811,3.4965075615,404,404,"CollegeDegree","CD","CD",404
3,4,5,"N","No","nnnn","N","no","Nooo","nn","Nooo","N",22,77,44,3,4,22,33,30,11,28,9,1,7.4,0,0,0,0,246.55,0,0,0,0,2.0014800002,3.3322045102,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,5,"Y","No","nnnn","Y","no","Nooo","yy","Nooo","y",66,77,99,3,12,33,42,36,14,44,11,3,7,26.5,0,0,26.1,321.95,1161.3,0,0,1173.45,1.9459101491,3.7841896339,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"N","No","yyyy","N","yes","Nooo","nn","Nooo","N",22,33,44,3,8,11,60,32,12,34,4,2,23.95,0,0,10,0,1513,0,0,615,0,3.1759683239,3.5263605246,404,404,"CollegeDegree","CD","CD",404
8,4,10,"Y","No","yyyy","N","yes","Nooo","nn","Nooo","y",66,77,99,3,12,22,57,51,7,68,18,3,16.05,18.75,0,8.25,0,930.4,1096,0,365,0,2.7757088496,4.2195077052,404,404,"CollegeDegree","CD","CD",404
3,4,5,"N","No","yyyy","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,11,64,39,5,37,9,1,10.2,0,0,17.5,0,640.75,0,0,1020,0,2.3223877203,3.6109179126,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,5,"N","Yes","nnnn","Y","yes","Yesss","yy","Yesss","N",66,33,99,88,16,22,28,20,1,18,0,3,7.7,0,38.9,0,32,190.05,0,1041.1,0,873.3,2.0412203289,2.8903717579,303,303,"SomeCollege","SC","SC",303
8,4,5,"Y","No","yyyy","N","no","Nooo","nn","Nooo","N",66,77,99,3,12,11,29,35,10,55,7,4,15.65,21.75,0,30.75,0,477.95,612.55,0,855,0,2.750470917,4.0073331852,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,5,"N","No","yyyy","N","no","Nooo","nn","Nooo","N",66,77,99,3,12,11,46,31,12,21,5,5,8.95,0,0,9.25,0,369.95,0,0,415,0,2.1916535323,3.0445224377,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,5,"N","No","nnnn","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,11,22,41,9,29,11,4,12.75,0,0,0,0,274.85,0,0,0,0,2.5455312716,3.36729583,303,303,"SomeCollege","SC","SC",303
3,9,5,"N","No","nnnn","N","no","Nooo","nn","Nooo","N",22,33,99,3,4,22,10,56,26,9,6,2,3.2,0,0,0,0,36.9,0,0,0,0,1.1631508098,2.1972245773,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"Y","Yes","yyyy","N","yes","Nooo","nn","Nooo","N",22,33,44,88,8,33,50,41,16,138,18,1,12.35,19.75,27.85,14.5,0,585.05,937.85,1359.05,690,0,2.5136560631,4.9272536852,202,202,"HighSchoolDegree","HSD","HSD",202
3,9,10,"Y","No","yyyy","Y","no","Yesss","yy","Nooo","y",66,77,99,3,16,11,55,65,34,28,12,1,18.6,46.25,0,14.75,41.2,1007.3,2610.55,0,835,2163.5,2.9231615807,3.3322045102,404,404,"CollegeDegree","CD","CD",404
3,4,5,"N","No","nnnn","N","no","Nooo","nn","Nooo","y",22,33,44,3,4,22,15,54,7,62,11,1,3.15,0,0,0,0,54.25,0,0,0,0,1.1474024528,4.127134385,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,10,"Y","No","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,3,16,11,31,32,13,37,8,3,4.6,19.75,0,8.75,56.45,140.55,593.75,0,290,1771.1,1.5260563035,3.6109179126,303,303,"SomeCollege","SC","SC",303
3,4,10,"N","Yes","nnnn","N","yes","Nooo","nn","Nooo","N",66,33,44,3,8,33,5,44,5,83,16,1,4.65,0,25.25,0,0,12.3,0,90.5,0,0,1.5368672196,4.4188406078,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,10,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",66,77,99,3,12,22,69,63,28,168,43,2,14.5,44.25,0,18.25,0,1020.3,3097.25,0,1230,0,2.6741486494,5.1239639794,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,5,"Y","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,88,16,22,26,27,4,33,1,6,5.85,25.5,42.45,13.25,34.15,114.55,656.85,1089.7,310,810.2,1.7664416612,3.4965075615,404,404,"CollegeDegree","CD","CD",404
8,4,10,"Y","No","yyyy","N","no","Nooo","nn","Yesss","y",22,77,44,3,4,33,10,33,2,66,9,4,7.1,21.25,0,25.25,0,59.3,241.8,0,220,0,1.960094784,4.189654742,303,303,"SomeCollege","SC","SC",303
3,4,5,"Y","No","yyyy","N","no","Yesss","yy","Nooo","y",66,77,99,3,16,11,26,30,9,18,1,3,7.25,25.5,0,32.5,0,171.85,688.35,0,840,0,1.9810014689,2.8903717579,404,404,"CollegeDegree","CD","CD",404
3,4,10,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",66,33,99,3,12,33,25,30,0,20,4,1,8.55,21.75,0,15.5,0,215.95,522.15,0,370,0,2.1459312829,2.9957322736,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,5,"N","Yes","yyyy","N","yes","Nooo","nn","Yesss","N",22,33,44,88,8,33,30,23,4,19,1,4,7.9,0,35.2,27.5,0,253.05,0,1087.55,840,0,2.0668627595,2.9444389792,303,303,"SomeCollege","SC","SC",303
8,4,5,"Y","No","yyyy","Y","no","Nooo","nn","Nooo","y",66,77,99,3,12,11,21,39,7,25,1,4,8.5,27,0,20,31.25,175.3,582,0,440,646.9,2.1400661635,3.2188758249,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"N","Yes","yyyy","Y","yes","Yesss","yy","Yesss","N",22,77,99,88,16,11,71,46,27,119,7,1,42.85,0,70.05,15,111.95,3080.85,0,5028.65,1020,7856.85,3.757705645,4.7791234931,505,505,"PostUndergraduateDegree","PUD","PUD",505
8,4,5,"Y","No","yyyy","Y","no","Nooo","nn","Yesss","y",66,77,99,3,12,33,11,48,5,323,25,4,5.25,30,0,21.75,25.75,48.5,293.85,0,205,223.25,1.6582280766,5.7776523232,404,404,"CollegeDegree","CD","CD",404
