"row ID","Default","Loan","Mortgage","Value","YOJ","Derogatories","Delinquencies","CLAGE","Inquiries","CLNO","DEBTINC","BIN_Reason","BIN_Job"
"R2179","0",13500,89184.0,116848.0,13.0,0,0,174.506408188,1,18,36.0108915176,"DebtCon","ProfExe"
"R2183","0",13500,48832.0,144065.0,1.0,0,0,268.586799925,4,43,42.6923967143,"DebtCon","Other"
"R2187","0",13600,94727.0,112683.0,11.0,0,0,209.129945717,3,15,37.7141070606,"DebtCon","Other"
"R2192","0",13600,73760.81719955898,71904.0,0.0,0,0,179.76627518658208,0,0,3.26508338715,"DebtCon","Other"
"R2193","0",13600,87294.0,115183.0,11.0,0,2,185.338505769,0,28,35.5498087391,"HomeImp","ProfExe"
"R2194","0",13600,66178.0,104378.0,6.0,0,0,263.961015109,0,11,36.4384662647,"HomeImp","ProfExe"
"R2195","0",13600,89937.0,110986.0,14.0,0,2,146.718742448,1,17,33.7471158336,"DebtCon","Sales"
"R2196","0",13600,58539.0,67899.0,29.0,1,2,194.273833762,1,23,37.1344219371,"HomeImp","Other"
"R2197","0",13600,66098.0,76014.0,12.0,0,0,245.605695616,1,32,43.3962045849,"HomeImp","Office"
"R2199","0",13600,55901.0,87519.0,13.0,0,1,107.9131329,0,23,36.3270224014,"DebtCon","Office"
"R2202","1",13600,30200.0,43600.0,0.0,8,1,230.3,0,18,33.779915348719925,"HomeImp","Other"
"R2204","0",13600,90519.0,110885.0,12.0,0,0,201.83559082,3,16,39.666054406,"DebtCon","Other"
"R2206","0",13600,81620.0,101933.0,1.0,0,0,148.067290755,0,22,41.6128989788,"DebtCon","Other"
"R2207","0",13600,7627.0,59173.0,7.0,2,0,362.512250261,1,22,14.26712754,"HomeImp","Other"
"R2208","0",13600,159591.0,182585.0,7.0,0,1,199.698617434,3,25,42.3195183052,"DebtCon","ProfExe"
"R2214","0",13700,94650.0,109650.0,3.5,0,1,268.833333333,1,34,33.779915348719925,"DebtCon","Office"
"R2215","0",13700,81378.0,108628.0,12.0,0,2,181.722534281,0,27,32.6520226308,"HomeImp","ProfExe"
"R2216","0",13700,96225.0,112676.0,2.0,0,0,144.53360587,1,22,38.7810482578,"HomeImp","Office"
"R2218","0",13700,84761.0,95382.0,8.922268135904508,0,0,171.945838744,1,25,41.9601059133,"HomeImp","Office"
"R2220","0",13700,89345.0,105590.0,6.0,0,0,201.042402084,2,37,43.4716772925,"DebtCon","ProfExe"
"R2222","0",13700,90714.0,120292.0,11.0,0,0,215.612016332,0,13,40.3043013431,"DebtCon","Office"
"R2223","1",13700,59012.0,81465.0,12.0,0,0,167.433333333,0,31,33.779915348719925,"DebtCon","Mgr"
"R2225","0",13700,27536.0,45819.0,7.0,0,0,73.4557658671,2,12,28.7091929062,"HomeImp","Other"
"R2226","0",13700,70018.0,89803.0,24.0,0,0,154.752120869,1,13,39.3899088283,"HomeImp","Office"
"R2227","0",13700,58788.0,87260.0,14.0,0,0,103.692818361,0,24,36.6653185394,"DebtCon","Office"
"R2237","0",13700,53094.0,79069.0,2.0,0,2,155.815286515,0,13,29.5563663852,"HomeImp","Other"
"R2239","0",13700,84996.0,112522.0,9.0,0,1,171.953410562,0,28,32.8435049048,"HomeImp","ProfExe"
"R2241","0",13700,77824.0,94840.0,6.0,0,0,195.042185445,3,19,43.3353467134,"DebtCon","Other"
"R2245","0",13800,73760.81719955898,44459.0,4.0,0,0,169.005410188,1,9,21.5328970949,"HomeImp","Mgr"
"R2246","0",13800,73688.0,94071.0,9.0,0,0,221.22314273,2,28,41.4821429646,"DebtCon","Office"
"R2250","0",13800,77130.0,127000.0,15.0,0,0,296.333333333,0,19,33.779915348719925,"DebtCon","ProfExe"
"R2256","0",13800,73760.81719955898,43082.0,0.0,0,0,316.036244372,0,9,26.1660138215,"HomeImp","Other"
"R2264","1",13800,97778.0,116814.0,15.0,1,3,120.781396214,1,22,23.2047132895,"DebtCon","Other"
"R2267","1",13900,77699.0,92587.0,13.0,0,2,134.63357916,0,36,39.196149463,"DebtCon","Other"
"R2268","1",13900,73760.81719955898,101776.04874145007,4.0,0,2,209.479910261,0,15,35.7748917868,"HomeImp","Other"
"R2270","0",13900,64356.0,88028.0,13.0,0,0,111.809975504,0,24,39.0085081152,"DebtCon","Office"
"R2272","0",13900,41641.0,53200.0,8.922268135904508,0,0,83.0624681919,0,15,42.4036342087,"DebtCon","Other"
"R2274","0",13900,68876.0,90813.0,8.922268135904508,0,0,284.496903581,0,19,31.164149986,"HomeImp","Other"
"R2277","0",13900,155486.0,178789.0,7.0,0,1,192.482316017,4,26,41.1767118269,"DebtCon","ProfExe"
"R2279","0",13900,62103.0,80000.0,5.5,0,0,120.7,1,20,33.779915348719925,"DebtCon","Office"
"R2281","0",13900,73760.81719955898,40881.0,0.0,0,0,297.9070847,1,8,25.9407109538,"HomeImp","Other"
"R2282","0",13900,84427.0,114209.0,12.0,0,2,180.187422438,0,27,33.351870253,"HomeImp","ProfExe"
"R2285","0",13900,71425.0,81012.0,2.0,0,0,242.940514094,2,26,32.1750360589,"DebtCon","Other"
"R2288","0",13900,127259.0,194233.0,1.0,0,1,341.64350174,0,16,40.1076590882,"HomeImp","Office"
"R2292","0",13900,88746.0,108160.0,9.0,0,0,234.948951077,0,25,30.9514373694,"HomeImp","Mgr"
"R2294","0",13900,50415.0,68166.0,10.0,0,0,235.68096702,0,17,33.7700375326,"DebtCon","Other"
"R2295","0",13900,48110.0,63601.0,5.0,0,0,153.735398649,1,12,29.9646873886,"DebtCon","ProfExe"
"R2297","0",13900,73760.81719955898,27779.0,12.0,0,0,95.9486652298,1,9,34.166345197,"DebtCon","Other"
"R2298","0",13900,47741.0,69111.0,2.0,0,0,254.259613081,0,21,28.8856181823,"DebtCon","Other"
"R2299","0",13900,33403.0,69878.0,8.0,0,0,259.813283227,1,16,23.735216156,"DebtCon","ProfExe"
"R2301","0",14000,51721.0,61193.0,0.0,0,0,186.999358794,2,12,25.81001106,"DebtCon","Other"
"R2302","1",14000,73760.81719955898,28992.0,8.922268135904508,0,0,342.066666667,2,14,33.779915348719925,"HomeImp","Other"
"R2306","0",14000,73760.81719955898,58407.0,8.0,0,0,107.533333333,0,15,33.779915348719925,"DebtCon","Other"
"R2308","1",14000,67881.0,93390.0,8.922268135904508,0,0,179.76627518658208,1,21,33.779915348719925,"DebtCon","Other"
"R2309","1",14000,73760.81719955898,42500.0,8.922268135904508,0,0,179.76627518658208,1,21,33.779915348719925,"DebtCon","Other"
"R2310","0",14000,62000.0,88500.0,9.0,0,0,107.366666667,0,11,33.779915348719925,"HomeImp","Office"
"R2312","0",14000,42767.0,60950.0,7.0,0,1,117.666666667,3,49,33.779915348719925,"DebtCon","Other"
"R2313","0",14000,92739.0,125000.0,6.0,0,0,248.6,3,42,33.779915348719925,"DebtCon","Mgr"
"R2314","0",14000,32000.0,48500.0,4.0,0,0,255.666666667,1,35,33.779915348719925,"DebtCon","ProfExe"
"R2315","0",14000,42000.0,60000.0,27.0,1,0,281.066666667,1,17,33.779915348719925,"DebtCon","Mgr"
"R2317","1",14000,65000.0,101776.04874145007,23.0,0,3,109.566666667,1,15,33.779915348719925,"DebtCon","Other"
"R2318","1",14000,139000.0,159000.0,13.0,0,1,171.433333333,1,32,33.779915348719925,"DebtCon","Mgr"
"R2321","1",14000,49207.0,70525.0,3.0,3,3,205.966666667,2,51,33.779915348719925,"DebtCon","Office"
"R2326","0",14000,73062.0,88783.0,6.0,0,0,211.102552115,2,18,42.2545800369,"DebtCon","Other"
"R2329","0",14100,98856.0,143292.0,13.0,0,0,105.771726108,4,21,37.4582804006,"HomeImp","ProfExe"
"R2335","1",14100,43927.0,60000.0,0.0,0,0,0.0,12,8,33.779915348719925,"DebtCon","Other"
"R2338","0",14100,86730.0,117667.0,1.0,0,2,134.355574497,0,34,31.9805104701,"DebtCon","ProfExe"
"R2340","0",14100,49927.0,67761.0,26.0,0,0,276.549913151,1,16,36.599391114,"DebtCon","Mgr"
"R2342","1",14100,61036.0,84979.0,1.0,0,0,174.591170802,2,23,50.2762149357,"HomeImp","Mgr"
"R2344","0",14200,84718.0,103804.0,21.0,0,0,123.663575067,4,23,30.6353481471,"HomeImp","Other"
"R2347","0",14200,94696.0,121528.0,10.0,0,0,209.051804516,0,12,39.6488240797,"DebtCon","Office"
"R2348","0",14200,44412.0,72946.0,19.0,0,0,196.132134101,0,15,23.7732018716,"DebtCon","ProfExe"
"R2349","1",14200,68750.0,88627.0,10.0,0,1,219.672800839,0,32,34.6399613976,"DebtCon","Other"
"R2351","0",14200,73533.0,88924.0,21.0,0,0,232.35332303,10,23,36.4707070245,"DebtCon","Mgr"
"R2355","0",14200,100664.0,129166.0,4.0,0,0,255.687648442,2,41,38.7467597867,"DebtCon","Mgr"
"R2356","0",14200,64235.0,76965.0,9.0,0,0,179.76627518658208,1,21,24.8359579225,"DebtCon","Other"
"R2359","0",14200,83231.0,99400.0,6.0,0,0,130.167514778,1,26,27.172964706,"HomeImp","ProfExe"
"R2361","0",14300,43826.0,70517.0,0.0,0,0,260.084944913,0,20,28.8399334815,"DebtCon","Other"
"R2364","0",14300,67018.0,81805.0,1.0,0,0,253.592450922,3,25,30.6862187464,"DebtCon","Other"
"R2366","0",14300,111623.0,127049.0,2.0,0,0,145.101872676,1,26,34.4296319757,"DebtCon","Other"
"R2367","0",14300,60811.0,89324.0,8.0,0,0,205.683039798,0,20,20.9898118349,"DebtCon","ProfExe"
"R2368","0",14300,45615.0,80818.0,4.0,0,0,115.136885029,0,9,28.7383431934,"DebtCon","Mgr"
"R2370","0",14300,21828.0,38000.0,17.0,1,0,103.5,1,17,33.779915348719925,"DebtCon","Mgr"
"R2374","0",14300,85478.0,113372.0,9.0,0,0,190.753043668,1,36,40.7781423172,"DebtCon","ProfExe"
"R2378","0",14300,80299.0,123339.0,8.922268135904508,0,0,179.76627518658208,1,21,35.3111709183,"DebtCon","Other"
"R2379","0",14300,31607.0,70118.0,6.0,0,0,255.719567271,0,15,23.0629138015,"DebtCon","ProfExe"
"R2380","0",14300,52608.0,76936.0,0.0,0,0,217.277191879,0,9,34.0953840383,"DebtCon","Other"
"R2383","0",14400,64500.0,83000.0,10.0,0,0,83.2,3,11,33.779915348719925,"DebtCon","Other"
"R2384","0",14400,34291.0,68444.0,6.0,0,0,262.079163623,1,15,21.9810664518,"DebtCon","ProfExe"
"R2390","0",14400,46955.0,67304.0,2.0,0,0,171.622465396,0,13,36.5551889479,"DebtCon","Other"
"R2392","0",14400,78965.0,90729.0,4.0,0,0,132.660271898,2,26,39.6869591054,"DebtCon","Mgr"
"R2393","0",14400,89605.0,106290.0,20.0,0,0,121.747600774,4,24,29.30354901,"HomeImp","Other"
"R2394","0",14400,45516.0,63924.0,8.922268135904508,0,0,109.330798079,1,19,40.8719872024,"DebtCon","Other"
"R2398","0",14400,80123.0,102223.0,9.0,2,0,176.418282998,0,30,27.6449546235,"DebtCon","ProfExe"
"R2400","0",14400,111914.0,142105.0,3.0,0,0,284.516966034,1,46,32.9113846631,"DebtCon","ProfExe"
"R2403","0",14500,52440.0,62150.0,4.0,0,0,174.676900379,0,13,27.1917209088,"DebtCon","Other"
"R2404","0",14500,71511.0,88632.0,9.0,0,0,85.7481491153,2,11,31.5478116692,"DebtCon","Other"
"R2405","0",14500,54927.0,63177.0,3.0,0,0,178.93616767,0,14,27.0622334762,"DebtCon","Other"
"R2411","1",14500,69115.0,98900.0,18.0,0,0,177.866666667,1,11,33.779915348719925,"DebtCon","Other"
"R2420","0",14600,54040.0,66442.0,6.0,0,0,237.599254327,0,18,34.8834353139,"DebtCon","Other"
"R2421","0",14600,73760.81719955898,66776.0,8.0,0,0,118.976062721,0,14,25.9630606862,"DebtCon","Other"
"R2422","0",14600,15411.0,50493.0,24.0,0,0,259.746890562,0,19,30.5687133864,"HomeImp","Office"
"R2425","0",14600,46057.0,63603.0,8.922268135904508,0,0,107.121039149,2,19,41.9320366268,"DebtCon","Other"
"R2426","0",14600,59658.0,80384.0,8.0,0,0,179.76627518658208,1,21,25.1928694013,"DebtCon","Other"
"R2429","0",14600,206126.0,235912.0,10.0,0,0,236.508116441,0,21,30.1812171614,"HomeImp","ProfExe"
"R2435","0",14600,82698.0,104963.0,30.0,0,1,344.282020278,1,50,33.9742812023,"DebtCon","Office"
"R2440","0",14600,82837.0,95796.0,0.0,0,0,148.355221133,0,23,42.0330848709,"DebtCon","Other"
"R2444","0",14700,30306.0,44195.0,9.0,0,1,87.4312262793,2,12,29.404935156,"HomeImp","Other"
"R2446","0",14700,30210.0,42751.0,17.0,0,0,86.641823326,0,17,23.3973622409,"DebtCon","Mgr"
"R2453","1",14700,94672.0,101776.04874145007,14.0,0,1,67.0380319106,0,11,40.3174344295,"DebtCon","Other"
"R2454","0",14700,106417.0,123580.0,9.0,0,0,166.496065289,3,31,29.316710061,"HomeImp","ProfExe"
"R2455","0",14700,27235.0,39102.0,8.0,0,0,71.420815089,2,11,29.1516981618,"HomeImp","Other"
"R2457","0",14700,33150.0,46053.0,8.0,0,0,76.9147175565,2,11,30.6964348105,"HomeImp","Other"
"R2460","0",14700,14275.0,90376.0,14.0,0,1,273.602517141,0,23,26.8424797397,"HomeImp","Other"
"R2461","0",14700,76931.0,94245.0,5.0,3,0,78.6875198748,0,21,25.4303149387,"DebtCon","Other"
"R2462","1",14700,63000.0,89250.0,4.0,0,0,87.4666666667,0,28,33.779915348719925,"DebtCon","ProfExe"
"R2464","0",14700,90662.0,111778.0,1.0,1,1,148.423246325,0,33,31.7701015458,"DebtCon","ProfExe"
"R2467","0",14800,90722.0,105695.0,31.0,0,0,321.408374059,2,50,35.240741305,"DebtCon","Office"
"R2468","0",14800,48910.0,70039.0,8.0,0,1,94.9715959886,3,48,30.9205016866,"DebtCon","Other"
"R2469","0",14800,100255.0,116160.0,10.0,0,0,184.77721416,0,26,34.4839903845,"DebtCon","Other"
"R2470","0",14800,53738.0,66258.0,7.0,0,0,240.863441438,0,17,34.5324960846,"DebtCon","Other"
"R2480","0",14800,30282.0,61986.0,7.0,0,0,249.248804578,0,16,21.0092808874,"DebtCon","ProfExe"
"R2483","0",14800,63508.0,87310.0,2.0,0,0,127.165229943,3,10,38.9537226822,"DebtCon","Other"
"R2486","0",14800,16448.0,38774.0,7.0,0,0,91.0055398488,0,16,19.2403512612,"DebtCon","Office"
"R2487","0",14800,73887.0,109451.0,6.0,0,0,81.3148186387,2,13,33.9814083475,"DebtCon","Other"
"R2498","0",14900,73760.81719955898,44066.0,0.0,0,0,313.779731089,1,8,27.7519427764,"HomeImp","Other"
"R2499","0",14900,87167.0,114219.0,8.0,0,0,194.113173533,2,36,41.3297639035,"DebtCon","ProfExe"
"R2503","0",14900,44588.0,72331.0,6.0,0,0,156.331744525,2,11,28.1644405362,"DebtCon","ProfExe"
"R2504","0",14900,82930.0,103352.0,6.0,0,0,105.675977985,0,27,27.4738147268,"HomeImp","ProfExe"
"R2505","0",14900,87391.0,99494.0,18.0,0,0,134.859996913,4,23,29.535058556,"HomeImp","Other"
"R2506","0",14900,97646.0,139884.0,13.0,0,0,119.083116389,5,22,36.3605970728,"HomeImp","ProfExe"
"R2507","0",14900,49849.0,70075.0,0.0,0,0,153.691869025,0,25,30.9009155962,"DebtCon","Office"
"R2511","1",14900,58204.0,71257.0,3.0,3,2,206.51873487,1,50,43.7629302651,"DebtCon","Office"
"R2512","0",14900,69723.0,83553.0,5.0,0,0,114.855534607,1,19,22.9572917988,"DebtCon","Office"
"R2514","0",14900,60667.0,81293.0,6.0,0,0,179.76627518658208,1,21,27.5737365036,"DebtCon","Other"
"R2517","1",15000,73760.81719955898,54869.0,8.0,0,0,179.76627518658208,1,21,33.779915348719925,"DebtCon","Office"
"R2520","0",15000,93226.0,108149.0,11.0,0,1,152.797690831,1,17,34.2502661852,"DebtCon","Sales"
"R2523","1",15000,73760.81719955898,101776.04874145007,1.0,1,0,108.533333333,0,22,33.779915348719925,"HomeImp","Other"
"R2524","1",15000,63000.0,100050.0,8.922268135904508,1,0,135.3,1,20,33.779915348719925,"DebtCon","Other"
"R2527","1",15000,8200.0,42075.0,18.0,1,0,122.233148148,0,23,33.779915348719925,"DebtCon","ProfExe"
"R2530","1",15000,163000.0,207562.0,6.0,0,0,247.584249084,1,27,33.779915348719925,"DebtCon","ProfExe"
"R2531","1",15000,45000.0,68250.0,7.0,0,1,55.9666666667,0,4,33.779915348719925,"DebtCon","Other"
"R2533","1",15000,37000.0,58488.0,2.0,0,0,266.933333333,0,48,33.779915348719925,"HomeImp","Other"
"R2536","1",15000,20000.0,47394.0,13.0,0,0,66.1333333333,0,11,33.779915348719925,"HomeImp","Other"
"R2538","1",15000,38000.0,73200.0,6.0,0,0,171.3,0,17,33.779915348719925,"DebtCon","Other"
"R2541","1",15000,48786.0,72500.0,10.0,0,0,75.4,2,9,33.779915348719925,"DebtCon","Other"
"R2543","1",15000,34200.0,38900.0,9.2,0,0,170.7,4,21,33.779915348719925,"DebtCon","Other"
"R2545","1",15000,106239.0,135942.0,19.5,0,1,9.1,2,24,33.779915348719925,"DebtCon","ProfExe"
"R2546","1",15000,18500.0,19000.0,2.0,0,1,20.1666666667,0,2,33.779915348719925,"DebtCon","Other"
"R2552","0",15000,73760.81719955898,87360.0,28.0,0,0,323.633333333,0,16,33.779915348719925,"DebtCon","Office"
"R2553","0",15000,50000.0,90000.0,5.5,0,0,130.866666667,2,22,33.779915348719925,"DebtCon","ProfExe"
"R2554","0",15000,18000.0,163580.0,7.0,0,0,304.366666667,0,27,33.779915348719925,"HomeImp","Self"
"R2556","0",15000,48882.0,156000.0,20.0,0,0,239.5,0,28,33.779915348719925,"DebtCon","ProfExe"
"R2557","0",15000,73760.81719955898,48800.0,2.0,0,0,86.2666666667,2,9,33.779915348719925,"DebtCon","Office"
"R2559","0",15000,73335.0,99400.0,0.5,0,0,273.933333333,2,21,33.779915348719925,"DebtCon","ProfExe"
"R2560","0",15000,125000.0,154000.0,8.922268135904508,0,0,223.203070175,0,19,33.779915348719925,"DebtCon","Mgr"
"R2562","0",15000,73760.81719955898,94000.0,8.922268135904508,0,0,186.7,1,10,33.779915348719925,"DebtCon","Other"
"R2565","0",15000,94705.0,114400.0,9.0,0,0,300.266666667,2,19,33.779915348719925,"DebtCon","Other"
"R2566","0",15000,42657.0,65000.0,18.0,0,0,181.6,0,23,33.779915348719925,"DebtCon","ProfExe"
"R2567","0",15000,122486.0,159000.0,5.0,0,0,137.0,1,21,33.779915348719925,"DebtCon","Office"
"R2568","0",15000,48000.0,105000.0,2.0,0,3,142.0,1,24,33.779915348719925,"HomeImp","Office"
"R2569","0",15000,102988.0,130000.0,1.3,0,0,289.166666667,0,47,33.779915348719925,"DebtCon","Other"
"R2573","0",15000,59000.0,86420.0,1.5,0,0,160.3,0,25,33.779915348719925,"DebtCon","Office"
"R2574","0",15000,92000.0,154000.0,1.0,0,0,207.966666667,1,19,33.779915348719925,"DebtCon","Mgr"
"R2577","0",15000,36900.0,58600.0,26.0,0,0,247.1,0,14,33.779915348719925,"HomeImp","Other"
"R2583","1",15000,73760.81719955898,50000.0,0.0,3,4,206.966666667,1,45,33.779915348719925,"HomeImp","Other"
"R2584","1",15000,89200.0,114750.0,11.0,0,0,114.6,0,27,33.779915348719925,"DebtCon","ProfExe"
"R2585","1",15000,109000.0,155000.0,0.0,3,2,105.5,1,28,33.779915348719925,"DebtCon","Office"
"R2591","1",15000,18900.0,80400.0,7.0,0,1,142.0,0,12,33.779915348719925,"DebtCon","ProfExe"
"R2593","1",15000,73760.81719955898,26100.0,1.6,0,1,105.466666667,17,20,33.779915348719925,"DebtCon","Other"
"R2595","1",15000,40000.0,58000.0,4.0,7,0,268.833333333,3,26,33.779915348719925,"DebtCon","ProfExe"
"R2596","1",15000,68000.0,96000.0,12.0,0,3,109.566666667,0,24,33.779915348719925,"DebtCon","Mgr"
"R2599","1",15000,16400.0,205950.0,10.0,8,3,135.933333333,11,42,33.779915348719925,"DebtCon","Mgr"
"R2600","1",15000,55300.0,81000.0,5.3,8,0,259.733333333,4,30,33.779915348719925,"DebtCon","Other"
"R2601","1",15000,166000.0,182175.0,3.5,4,0,74.0666666667,2,14,33.779915348719925,"DebtCon","Other"
"R2602","1",15000,54000.0,72865.0,2.9,0,1,145.1,1,15,33.779915348719925,"DebtCon","Office"
"R2604","1",15000,82000.0,130000.0,18.0,0,5,122.733333333,10,19,33.779915348719925,"DebtCon","Mgr"
"R2606","1",15000,42000.0,111351.0,6.0,0,6,225.633333333,0,17,33.779915348719925,"DebtCon","Other"
"R2607","1",15000,79000.0,108000.0,0.4,0,0,385.5,3,31,33.779915348719925,"HomeImp","Other"
"R2610","1",15000,61265.0,101776.04874145007,22.0,0,0,186.666666667,1,21,33.779915348719925,"DebtCon","Office"
"R2611","0",15000,96983.0,140487.0,15.0,0,0,132.421919039,4,21,35.3484858966,"HomeImp","ProfExe"
"R2612","0",15000,26284.0,40908.0,20.0,0,1,198.831203746,1,16,32.0123923046,"DebtCon","ProfExe"
"R2614","0",15000,46867.0,67529.0,7.0,0,0,133.787580945,3,48,31.4864608312,"DebtCon","Other"
"R2618","0",15000,27954.0,79333.0,8.922268135904508,0,0,256.003805395,1,49,42.5819489315,"HomeImp","Other"
"R2619","0",15000,84832.0,107207.0,19.0,0,0,124.450532338,4,23,28.5581834813,"HomeImp","Other"
"R2620","0",15000,89165.0,106392.0,12.0,0,2,166.085017986,0,17,35.0331025036,"DebtCon","Sales"
"R2621","0",15000,44623.0,72225.0,1.0,0,0,268.420357899,0,21,28.1315804199,"DebtCon","Other"
"R2624","1",15100,45351.0,65481.0,4.0,0,0,91.715292521,9,18,39.0701530459,"DebtCon","Other"
"R2625","0",15100,73760.81719955898,53238.0,8.922268135904508,0,0,350.961164466,1,16,34.0558476651,"DebtCon","Other"
"R2628","0",15100,49533.0,63607.0,2.0,0,0,180.523292844,0,14,36.3771829489,"DebtCon","Other"
"R2629","0",15100,68043.0,80686.0,4.0,0,0,119.672490856,1,20,21.4182274559,"DebtCon","Office"
"R2632","1",15100,54000.0,77542.0,13.0,1,1,122.566666667,1,26,33.779915348719925,"HomeImp","ProfExe"
"R2637","0",15100,53549.0,99812.0,4.0,0,0,127.12214723,2,21,37.9571036748,"DebtCon","ProfExe"
"R2641","0",15100,26196.0,45657.0,9.0,0,0,86.7165933933,1,12,29.3217544658,"HomeImp","Other"
"R2646","0",15100,81298.0,108947.0,9.0,0,0,194.443465645,1,35,42.2459407446,"DebtCon","ProfExe"
"R2647","0",15100,73760.81719955898,98114.0,8.922268135904508,0,0,198.075380712,1,10,31.5458426586,"DebtCon","Other"
"R2648","1",15200,58000.0,77000.0,0.9,1,0,127.866666667,3,26,33.779915348719925,"DebtCon","Other"
"R2652","0",15200,87116.0,105971.0,21.0,0,0,147.946679795,4,24,27.9615502125,"HomeImp","Other"
"R2654","0",15200,137128.0,184660.0,11.0,0,0,254.356020095,0,21,28.8150356367,"DebtCon","Mgr"
"R2657","0",15200,49428.0,62696.0,27.0,0,0,265.395312837,1,16,38.5007964531,"DebtCon","Mgr"
"R2659","0",15200,73760.81719955898,67103.0,1.0,0,0,179.76627518658208,0,0,3.68895849571,"DebtCon","Other"
"R2661","0",15200,47200.0,74510.0,17.0,0,0,174.521561802,0,23,41.8633761195,"DebtCon","ProfExe"
"R2662","0",15200,20005.0,39605.0,8.0,0,0,96.734902994,0,10,21.7416107403,"DebtCon","Mgr"
"R2664","1",15200,96341.0,118734.0,1.0,1,0,90.7327803992,1,26,39.1400559685,"DebtCon","Other"
"R2668","0",15200,90108.0,118941.0,2.0,0,2,170.938942626,0,25,41.1575010626,"HomeImp","Mgr"
"R2669","0",15200,40341.0,58834.0,8.922268135904508,0,0,100.014455225,0,15,41.1026769046,"DebtCon","Other"
"R2670","0",15200,7879.0,95124.0,13.0,0,1,270.285899236,0,22,29.1601408232,"HomeImp","Other"
"R2671","0",15200,65000.0,92000.0,1.0,0,0,152.133333333,4,20,33.779915348719925,"DebtCon","Office"
"R2673","0",15200,73760.81719955898,100320.0,8.922268135904508,0,0,190.256475983,0,9,33.7999922828,"DebtCon","Other"
"R2679","0",15200,59745.0,81269.0,8.0,0,0,179.76627518658208,1,21,26.9855812226,"DebtCon","Other"
"R2688","0",15300,82439.0,99896.0,1.0,0,0,281.200329075,1,21,39.4088714034,"DebtCon","ProfExe"
"R2689","0",15300,83004.0,121108.0,8.922268135904508,0,0,179.76627518658208,1,21,36.8233931941,"DebtCon","Other"
"R2690","0",15300,39065.0,54970.0,8.922268135904508,0,0,73.7566902321,0,15,41.8230847168,"DebtCon","Other"
"R2691","0",15300,79541.0,94973.0,5.0,2,0,76.2075921003,0,20,22.9025066214,"DebtCon","Other"
"R2692","0",15300,81500.0,102000.0,3.5,0,0,123.766666667,1,25,33.779915348719925,"HomeImp","ProfExe"
"R2693","0",15300,101000.0,112500.0,1.0,0,0,129.866666667,2,21,33.779915348719925,"DebtCon","Other"
"R2694","0",15300,42100.0,65000.0,7.0,0,0,95.3333333333,3,15,33.779915348719925,"DebtCon","Other"
"R2695","1",15300,21383.0,38480.0,20.0,0,1,182.6,4,31,33.779915348719925,"HomeImp","Mgr"
"R2696","1",15300,96700.0,101776.04874145007,5.0,0,1,225.166666667,0,24,33.779915348719925,"HomeImp","Other"
"R2698","0",15300,127172.0,156578.0,8.922268135904508,0,0,213.286021815,0,19,36.2903535319,"DebtCon","Mgr"
"R2699","0",15300,88251.0,103063.0,18.0,0,0,127.566188333,3,23,28.171777473,"HomeImp","Other"
"R2701","0",15300,109767.0,117552.0,0.0,0,0,125.9425923,0,30,37.6893930396,"DebtCon","ProfExe"
"R2707","0",15300,24025.0,42722.0,2.0,0,0,207.962140954,0,15,37.122837197,"DebtCon","Office"
"R2708","1",15300,78375.0,108175.0,6.0,1,0,82.1048364813,0,20,22.50324916,"HomeImp","Other"
